trip_id	household_id	person_n	trip_n	travel_mode	purpose	fueltype	faretype	bus_scale	survey_year	travel_year	travel_month	travel_date	day_of_week	start_time	age	female	driving_license	car_ownership	distance	dur_walking	dur_cycling	dur_pt_access	dur_pt_rail	dur_pt_bus	dur_pt_int	pt_interchanges	dur_driving	cost_transit	cost_driving_fuel	cost_driving_ccharge	driving_traffic_percent
2070	434	1	3	1	3	1	1	1.0	1	2012	4	29	7	18.08333333	57	0	1	2	914	0.26	0.146111111	0.163055556	0.0	0.041666667	0.0	0	0.099722222	1.5	0.24	0.0	0.192201
2090	437	1	1	3	1	6	5	0.0	1	2012	4	29	7	15.75	25	0	0	0	3079	0.7594444440000001	0.254166667	0.263333333	0.066666667	0.0	0.0	0	0.201666667	0.0	0.51	0.0	0.454545
2099	440	1	0	4	1	1	1	1.0	1	2012	4	30	1	7.0	54	1	1	2	24033	5.738055556	1.756666667	0.449722222	0.95	0.0	0.25	1	0.8761111109999999	8.6	3.5	0.0	0.402663
2106	443	0	0	3	3	1	5	0.0	1	2012	4	30	1	10.0	83	0	1	2	957	0.250555556	0.079722222	0.101388889	0.016666667	0.0	0.0	0	0.071388889	0.0	0.19	0.0	0.3618679999999999
2126	445	1	2	3	3	6	1	1.0	1	2012	4	30	1	9.916666667	35	1	1	0	565	0.125277778	0.068611111	0.0475	0.0	0.04	0.0	0	0.115277778	1.5	0.25	0.0	0.291566
2143	449	1	0	4	1	2	1	1.0	1	2012	4	30	1	9.0	33	0	1	1	2752	0.6677777779999999	0.196944444	0.195555556	0.0	0.238888889	0.0	0	0.255	1.5	0.55	0.0	0.505447
2195	457	0	10	4	3	1	1	1.0	1	2012	4	30	1	20.66666667	36	1	1	1	366	0.115	0.0575	0.0711111109999999	0.0	0.0194444439999999	0.0	0	0.0325	1.5	0.09	0.0	0.1367519999999999
2231	465	0	2	4	3	1	1	1.0	1	2012	5	1	2	15.0	37	1	1	1	2288	0.623611111	0.2213888889999999	0.150833333	0.0	0.171388889	0.0	0	0.137777778	1.5	0.42	0.0	0.205645
2259	472	2	2	4	3	1	5	0.0	1	2012	5	1	2	15.66666667	8	1	0	2	1158	0.324166667	0.098611111	0.178055556	0.0	0.046666667	0.0	0	0.061666667	0.0	0.2	0.0	0.0225225
2266	474	0	0	3	3	6	1	1.0	1	2012	5	1	2	10.0	26	1	0	0	7575	1.813888889	0.658888889	0.177777778	0.3	0.133333333	0.1166666669999999	1	0.5775	3.9	1.33	0.0	0.812891
2286	478	1	0	4	3	1	5	0.0	1	2012	5	1	2	14.5	64	1	1	1	1566	0.401944444	0.1266666669999999	0.2216666669999999	0.0	0.104444444	0.0	0	0.090277778	0.0	0.28	0.0	0.338462
2315	487	0	1	1	3	6	1	1.0	1	2012	5	2	3	12.5	54	1	1	0	203	0.080555556	0.040277778	0.0605555559999999	0.0	0.016944444	0.0	0	0.029722222	1.5	0.06	0.0	0.196262
2341	494	1	0	1	2	1	1	0.0	1	2012	5	2	3	8.583333332999999	35	1	1	2	846	0.253611111	0.082777778	0.209166667	0.0	0.0119444439999999	0.0	0	0.055277778	0.0	0.18	0.0	0.0904523
2355	497	1	1	3	1	1	1	1.0	1	2012	5	2	3	15.5	42	1	0	2	6800	1.638888889	0.547222222	0.308055556	0.3	0.0	0.0	0	0.487222222	2.6	1.29	10.5	0.6727479999999999
2362	499	2	10	4	4	2	1	1.0	1	2012	5	2	3	19.51666667	21	1	0	1	4304	1.024444444	0.320833333	0.497222222	0.133333333	0.0	0.0	0	0.2163888889999999	1.6	0.64	0.0	0.155327
2368	501	0	1	4	5	1	5	0.0	1	2012	5	3	4	18.58333333	74	0	1	1	4804	1.216111111	0.360277778	0.1197222219999999	0.0	0.255833333	0.129444444	1	0.1844444439999999	0.0	0.72	0.0	0.168675
2381	503	1	1	3	5	1	1	1.0	1	2012	5	3	4	19.58333333	54	1	1	1	16180	3.688333333	1.203055556	0.175	0.333333333	0.0	0.1166666669999999	1	1.061944444	5.7	3.01	0.0	0.538844
2387	504	2	0	4	2	1	1	1.0	1	2012	5	3	4	9.0	21	1	1	2	873	0.313055556	0.1266666669999999	0.191111111	0.0	0.0608333329999999	0.0	0	0.1041666669999999	1.5	0.32	0.0	0.173333
2404	507	3	1	3	2	6	3	0.0	1	2012	5	4	5	15.0	15	1	0	0	1613	0.407777778	0.125277778	0.1863888889999999	0.0	0.08	0.0	0	0.1222222219999999	0.0	0.28	0.0	0.320455
2408	508	0	1	4	3	2	1	1.0	1	2012	5	4	5	22.0	57	0	1	1	3452	1.0030555559999998	0.293055556	0.091111111	0.066666667	0.1625	0.15	1	0.179166667	3.0	0.56	0.0	0.186047
2410	508	1	1	3	4	2	1	1.0	1	2012	5	4	5	15.0	20	1	1	1	8859	2.081111111	0.606944444	0.491111111	0.283333333	0.0	0.0	0	0.649444444	2.8	1.5	10.5	0.62361
2416	508	2	4	4	3	2	2	0.0	1	2012	5	4	5	22.0	16	1	0	1	3452	1.0030555559999998	0.293055556	0.091111111	0.066666667	0.1625	0.15	1	0.179166667	0.75	0.56	0.0	0.186047
2437	512	0	2	4	3	1	5	0.0	1	2012	5	4	5	14.0	79	1	1	2	2262	0.5875	0.1844444439999999	0.175833333	0.0	0.155277778	0.0	0	0.150277778	0.0	0.5	0.0	0.168207
2443	513	0	0	2	1	6	1	0.0	1	2012	5	4	5	8.083333332999999	31	0	0	0	3996	0.9775	0.354166667	0.117777778	0.0	0.622222222	0.0	0	0.34	0.0	0.82	10.5	0.548203
2455	514	0	7	4	3	2	1	1.0	1	2012	5	4	5	1.0	57	1	1	2	13400	3.212777778	0.883055556	0.6138888889999999	0.0	0.638055556	0.4008333329999999	2	0.4044444439999999	4.5	1.68	0.0	0.212912
2462	515	1	2	3	4	6	1	1.0	1	2012	5	4	5	13.5	47	1	0	0	8567	2.031666667	0.648333333	0.0577777779999999	0.3833333329999999	0.090555556	0.1772222219999999	2	0.501111111	3.6	1.35	0.0	0.485588
2475	518	0	11	4	3	1	4	1.0	1	2012	5	4	5	17.0	42	1	1	2	588	0.196944444	0.0627777779999999	0.088055556	0.0	0.036388889	0.0	0	0.051944444	1.5	0.14	0.0	0.13369
2512	525	3	0	4	3	1	5	0.0	1	2012	5	5	6	9.666666667	8	1	0	2	2891	0.7588888890000001	0.234166667	0.154444444	0.0	0.170833333	0.083333333	1	0.152222222	0.0	0.5	0.0	0.155109
2543	532	1	4	4	3	1	5	0.0	1	2012	5	5	6	17.0	42	1	1	1	755	0.2019444439999999	0.076388889	0.148888889	0.0	0.035555556	0.0	0	0.0608333329999999	0.0	0.16	0.0	0.356164
2577	539	0	1	4	5	4	1	1.0	1	2012	5	6	7	16.5	57	0	1	2	2168	0.522222222	0.142777778	0.248333333	0.0	0.0777777779999999	0.0	0	0.1180555559999999	1.5	0.59	0.0	0.230588
2602	547	2	1	4	1	1	1	1.0	1	2012	5	7	1	17.5	19	1	0	1	9584	2.236111111	0.606111111	0.562777778	0.0	0.5708333329999999	0.0	0	0.389166667	1.5	1.45	0.0	0.154889
2612	550	1	0	3	3	6	5	0.0	1	2012	5	7	1	12.0	61	0	0	0	5926	1.4627777780000002	0.5297222220000001	0.049722222	0.0	0.45	0.0	0	0.303055556	0.0	0.9	0.0	0.202566
2613	550	1	1	3	5	6	5	0.0	1	2012	5	7	1	13.83333333	61	0	0	0	2625	0.5458333329999999	0.1866666669999999	0.046666667	0.0	0.15	0.0	0	0.132777778	0.0	0.35	0.0	0.198745
2624	552	1	0	1	3	1	5	0.0	1	2012	5	7	1	14.0	74	0	1	2	1187	0.260555556	0.075277778	0.071666667	0.0	0.183333333	0.0	0	0.063055556	0.0	0.18	0.0	0.6607930000000001
2626	553	0	0	3	2	6	4	0.5	1	2012	5	7	1	10.0	21	1	0	0	6179	1.405833333	0.559722222	0.308055556	0.2	0.0	0.0	0	0.383055556	1.6	1.12	0.0	0.73314
2628	554	1	0	1	3	6	1	1.0	1	2012	5	7	1	11.0	44	1	0	0	370	0.105555556	0.028611111	0.046388889	0.0	0.037222222	0.0	0	0.0430555559999999	1.5	0.09	0.0	0.232258
2662	565	0	1	3	3	1	5	0.0	1	2012	5	8	2	13.0	67	1	1	2	1429	0.369444444	0.138611111	0.14	0.0	0.1225	0.0	0	0.113611111	0.0	0.29	0.0	0.6088020000000001
2664	565	0	3	4	5	1	5	0.0	1	2012	5	8	2	18.83333333	67	1	1	2	6807	1.589444444	0.452222222	0.0144444439999999	0.233333333	0.178333333	0.133333333	1	0.316388889	0.0	1.03	0.0	0.571554
2670	567	0	0	1	3	6	1	1.0	1	2012	5	8	2	10.5	58	1	1	0	971	0.234166667	0.068888889	0.11	0.0	0.0625	0.0	0	0.0675	1.5	0.16	0.0	0.0617283999999999
2677	568	0	1	2	3	6	5	0.0	1	2012	5	8	2	8.833333332999999	66	1	0	0	1024	0.275555556	0.097222222	0.123611111	0.0	0.082777778	0.0	0	0.090277778	0.0	0.2	0.0	0.252308
2690	571	1	0	4	3	6	5	0.0	1	2012	5	8	2	10.5	76	1	0	0	4615	1.183055556	0.3902777779999999	0.205555556	0.0	0.433333333	0.0	0	0.171388889	0.0	0.67	0.0	0.0810373
2693	572	1	0	3	1	1	1	1.0	1	2012	5	8	2	8.0	47	0	1	2	25069	5.821111111	1.769722222	0.229444444	0.783333333	0.0	0.0	0	1.470833333	5.09	4.34	10.5	0.7510859999999999
2718	578	0	1	3	1	6	1	1.0	1	2012	5	8	2	8.5	45	1	0	0	2922	0.7461111109999999	0.205	0.237777778	0.0	0.133333333	0.0	0	0.157777778	1.5	0.45	0.0	0.440141
2729	579	0	2	3	3	6	5	0.0	1	2012	5	8	2	12.33333333	44	0	1	0	1186	0.2975	0.1191666669999999	0.036944444	0.0	0.148333333	0.0	0	0.101944444	0.0	0.27	0.0	0.373297
2769	585	0	2	4	1	2	1	1.0	1	2012	5	8	2	20.75	36	1	1	1	5157	1.362222222	0.401944444	0.488888889	0.1	0.0	0.0	0	0.290833333	1.5	0.86	0.0	0.25788
2796	590	0	0	3	3	6	5	0.0	1	2012	5	9	3	16.0	61	0	0	0	1539	0.4108333329999999	0.161666667	0.1591666669999999	0.0	0.17	0.0	0	0.145	0.0	0.38	0.0	0.227969
2811	592	0	5	4	3	2	1	1.0	1	2012	5	9	3	18.0	41	0	1	1	1887	0.5375	0.165277778	0.158333333	0.0	0.21	0.0	0	0.1913888889999999	1.5	0.4	0.0	0.24238
2818	592	2	0	3	2	2	3	0.0	1	2012	5	9	3	8.0	11	0	0	1	3177	0.788055556	0.267222222	0.2425	0.0	0.362222222	0.0	0	0.2047222219999999	0.0	0.51	0.0	0.196744
2833	595	2	0	3	1	1	1	1.0	1	2012	5	9	3	7.833333333	25	0	1	1	2588	0.621388889	0.161111111	0.087777778	0.0	0.283333333	0.0	0	0.143333333	1.5	0.45	0.0	0.193798
2846	597	0	12	4	3	1	1	1.0	1	2012	5	9	3	16.83333333	49	1	1	2	1447	0.330277778	0.098055556	0.115833333	0.0	0.083333333	0.0	0	0.106388889	1.5	0.28	0.0	0.2428199999999999
2869	600	0	4	4	1	1	1	1.0	1	2012	5	9	3	8.666666667000001	38	1	1	2	8568	2.0125	0.583333333	0.2872222219999999	0.316666667	0.0	0.0	0	0.662222222	2.9	1.56	10.5	0.753775
2902	607	0	1	2	5	6	1	1.0	1	2012	5	9	3	14.0	40	0	1	0	3005	0.785277778	0.263333333	0.073333333	0.0	0.346666667	0.1	1	0.226666667	3.0	0.57	0.0	0.171569
2907	608	1	0	3	3	6	1	1.0	1	2012	5	9	3	18.0	24	1	0	0	7321	1.746666667	0.5327777779999999	0.070833333	0.316666667	0.2613888889999999	0.25	2	0.456666667	3.2	1.51	0.0	0.4318729999999999
2910	608	2	1	1	3	6	4	0.5	1	2012	5	9	3	19.0	18	0	0	0	743	0.176666667	0.073333333	0.048333333	0.0	0.076111111	0.0	0	0.070833333	0.75	0.14	0.0	0.3725489999999999
2916	610	1	0	4	1	1	1	1.0	1	2012	5	9	3	5.0	53	0	1	2	1464	0.383611111	0.126111111	0.158333333	0.0	0.064444444	0.0	0	0.097777778	1.5	0.3	0.0	0.0880682
2932	613	0	3	3	3	2	1	1.0	1	2012	5	10	4	11.0	46	1	1	1	8148	1.991666667	0.7827777779999999	0.254166667	0.35	0.0	0.0	0	0.64	2.4	1.32	10.5	0.764323
2945	615	0	1	4	1	1	1	1.0	1	2012	5	10	4	15.0	59	1	1	2	4949	1.275	0.41	0.205833333	0.0	0.356111111	0.1	1	0.313055556	3.0	1.39	0.0	0.17835
2986	625	0	2	3	4	1	1	1.0	1	2012	5	10	4	9.333333333	35	0	1	1	1999	0.475277778	0.182777778	0.199444444	0.083333333	0.0	0.0	0	0.238611111	2.4	0.54	10.5	0.736903
2993	626	0	0	1	3	6	5	0.0	1	2012	5	10	4	16.0	68	0	0	0	681	0.181388889	0.065555556	0.047222222	0.0	0.1	0.0	0	0.100833333	0.0	0.24	0.0	0.567493
3012	630	4	1	3	2	2	3	0.0	1	2012	5	11	5	15.66666667	13	0	0	1	3008	0.7311111109999999	0.280833333	0.253888889	0.0	0.1694444439999999	0.0	0	0.194722222	0.0	0.46	0.0	0.208274
3027	631	0	8	4	2	1	5	0.0	1	2012	5	11	5	15.58333333	44	1	1	1	3060	0.6969444440000001	0.1838888889999999	0.187777778	0.0	0.19	0.0	0	0.185833333	0.0	0.52	0.0	0.505232
3033	631	1	1	1	3	1	5	0.0	1	2012	5	11	5	12.0	46	0	1	1	566	0.18	0.0633333329999999	0.107777778	0.0	0.046666667	0.0	0	0.0675	0.0	0.17	0.0	0.2921809999999999
3034	631	1	2	3	3	1	5	0.0	1	2012	5	11	5	13.25	46	0	1	1	1306	0.306388889	0.151944444	0.115277778	0.0	0.075	0.0	0	0.161111111	0.0	0.41	0.0	0.167241
3038	631	2	1	3	2	1	2	0.0	1	2012	5	11	5	15.0	17	1	0	1	9819	2.336944444	0.7544444440000001	0.140555556	0.35	0.0	0.0	0	0.621388889	0.75	1.77	0.0	0.5842649999999999
3040	631	3	1	4	5	1	3	0.0	1	2012	5	11	5	8.6	15	0	0	1	3768	0.981944444	0.2625	0.2397222219999999	0.0	0.254166667	0.0	0	0.196944444	0.0	0.62	0.0	0.269394
3044	631	4	0	4	2	1	3	0.0	1	2012	5	11	5	8.5	14	1	0	1	834	0.3025	0.114166667	0.205833333	0.0	0.041666667	0.0	0	0.118333333	0.0	0.33	0.0	0.241784
3063	633	0	7	4	5	1	5	0.0	1	2012	5	11	5	21.5	79	1	1	2	3307	0.841666667	0.309722222	0.191944444	0.2166666669999999	0.0	0.1	1	0.213888889	0.0	0.61	0.0	0.2337659999999999
3070	636	0	1	4	5	2	4	0.0	1	2012	5	11	5	11.25	79	0	1	1	9326	2.105555556	0.605	0.478888889	0.25	0.0	0.0	0	0.361111111	1.6	1.44	0.0	0.136154
3081	639	0	1	4	1	6	1	1.0	1	2012	5	11	5	18.5	32	1	0	1	4861	1.179722222	0.395	0.1866666669999999	0.2	0.055555556	0.083333333	1	0.351111111	4.0	0.87	0.0	0.416139
3106	643	0	1	3	1	6	1	1.0	1	2012	5	11	5	1.0	30	0	0	0	17896	4.258888889	1.3975	0.338055556	0.2666666669999999	0.114722222	0.162777778	1	0.700277778	4.6	2.63	0.0	0.322094
3107	644	0	0	3	4	6	4	1.0	1	2012	5	11	5	14.0	20	0	0	0	9821	2.3025	0.6941666670000001	0.226944444	0.2666666669999999	0.150833333	0.133333333	1	0.6919444440000001	3.1	1.64	10.5	0.676837
3109	645	1	0	3	4	5	1	1.0	1	2012	5	11	5	8.5	22	0	0	1	4839	1.250833333	0.341388889	0.2775	0.166666667	0.0	0.0	0	0.328611111	1.7	1.24	0.0	0.471682
3136	651	0	1	1	5	1	1	1.0	1	2012	5	12	6	11.0	33	1	1	2	226	0.1472222219999999	0.033333333	0.0436111109999999	0.0	0.0425	0.0	0	0.032777778	1.5	0.1	0.0	0.0762712
3137	651	0	2	4	3	1	1	1.0	1	2012	5	12	6	12.25	33	1	1	2	9235	2.551111111	0.946944444	0.1	0.1166666669999999	0.283333333	0.1166666669999999	1	0.306388889	3.0	1.25	0.0	0.398005
3140	652	0	1	4	3	5	1	1.0	1	2012	5	12	6	16.91666667	52	0	1	2	1691	0.399166667	0.1011111109999999	0.0325	0.0	0.103333333	0.0	0	0.0841666669999999	1.5	0.33	0.0	0.376238
3149	654	1	1	3	5	6	3	0.0	1	2012	5	12	6	14.0	12	1	0	0	1070	0.247222222	0.129722222	0.073055556	0.0	0.11	0.0	0	0.1772222219999999	0.0	0.4	0.0	0.432602
3151	654	2	0	3	3	6	3	0.0	1	2012	5	12	6	18.0	14	1	0	0	3217	0.769444444	0.236111111	0.2775	0.1166666669999999	0.0	0.0	0	0.311944444	0.75	0.62	0.0	0.373108
3153	654	3	1	3	3	6	3	0.0	1	2012	5	12	6	13.83333333	15	1	0	0	937	0.252222222	0.113333333	0.1266666669999999	0.0	0.0611111109999999	0.0	0	0.129722222	0.0	0.27	0.0	0.503212
3159	657	0	2	1	5	1	1	1.0	1	2012	5	12	6	15.33333333	48	0	1	2	227	0.158333333	0.0358333329999999	0.0633333329999999	0.0	0.044444444	0.0	0	0.036944444	1.5	0.11	0.0	0.135338
3183	663	0	1	4	3	1	1	1.0	1	2012	5	13	7	12.5	58	0	1	2	2053	0.5744444439999999	0.196111111	0.2325	0.0	0.1	0.0	0	0.151666667	1.5	0.45	0.0	0.1428569999999999
3204	668	0	0	3	3	6	5	0.0	1	2012	5	13	7	11.75	33	0	1	0	8571	2.024444444	0.723611111	0.143055556	0.316666667	0.198055556	0.2166666669999999	2	0.546944444	0.0	1.51	0.0	0.35551
3252	675	0	5	4	5	1	5	0.0	1	2012	5	14	1	16.0	85	0	1	1	4381	1.017777778	0.3388888889999999	0.128888889	0.166666667	0.164722222	0.083333333	1	0.257222222	0.0	0.81	0.0	0.415767
3265	679	0	3	4	3	1	1	1.0	1	2012	5	14	1	17.0	58	0	1	1	2104	0.58	0.212222222	0.141944444	0.0	0.233333333	0.0	0	0.189722222	1.5	0.48	0.0	0.450952
3280	682	0	1	3	4	6	5	0.0	1	2012	5	14	1	17.0	64	1	0	0	6070	1.549444444	0.5225	0.398611111	0.133333333	0.0875	0.181666667	1	0.403611111	0.0	1.03	0.0	0.271851
3285	683	2	1	1	5	1	1	1.0	1	2012	5	14	1	14.25	23	1	1	1	358	0.091388889	0.035555556	0.038611111	0.0	0.0375	0.0	0	0.045	1.5	0.09	10.5	0.728395
3286	683	2	3	1	5	1	1	1.0	1	2012	5	14	1	15.16666667	23	1	1	1	317	0.0875	0.065	0.046666667	0.0	0.059722222	0.0	0	0.091388889	1.5	0.19	10.5	0.492401
3299	684	1	1	3	2	6	1	0.5	1	2012	5	14	1	15.0	29	1	0	0	4882	1.262222222	0.349166667	0.187777778	0.0	0.4	0.0	0	0.275277778	0.75	0.79	0.0	0.27447
3324	690	0	2	4	4	6	1	1.0	1	2012	5	15	2	8.75	32	0	1	1	1050	0.328611111	0.149722222	0.172777778	0.0	0.075	0.0	0	0.091666667	1.5	0.25	0.0	0.460606
3348	694	0	1	1	2	1	1	1.0	1	2012	5	15	2	16.0	19	0	0	1	1571	0.7583333329999999	0.306111111	0.646388889	0.05	0.0	0.0	0	0.639166667	1.7	2.12	0.0	0.461104
3353	695	0	5	4	3	1	1	1.0	1	2012	5	15	2	20.95	46	1	1	1	1013	0.303888889	0.086944444	0.148055556	0.0	0.05	0.0	0	0.058333333	1.5	0.2	0.0	0.0142857
3371	698	1	1	3	5	2	5	0.0	1	2012	5	15	2	16.0	27	0	0	1	7336	1.8	0.620277778	0.208888889	0.2	0.22	0.133333333	1	0.513333333	0.0	1.19	0.0	0.646645
3394	704	0	2	3	3	6	5	0.0	1	2012	5	15	2	14.0	31	0	1	0	4187	1.045	0.363611111	0.305833333	0.1166666669999999	0.0	0.0	0	0.389722222	0.0	0.85	10.5	0.622238
3400	704	1	3	3	3	6	1	1.0	1	2012	5	15	2	19.83333333	32	0	1	0	1620	0.421944444	0.142777778	0.03	0.0	0.133611111	0.0	0	0.13	1.5	0.32	0.0	0.6153850000000001
3402	705	1	0	1	1	6	1	1.0	1	2012	5	15	2	9.0	29	0	0	0	392	0.109166667	0.029166667	0.031111111	0.0	0.047777778	0.0	0	0.076388889	1.5	0.14	0.0	0.287273
3407	707	0	2	4	5	6	1	1.0	1	2012	5	15	2	17.75	57	1	1	0	1623	0.356666667	0.190833333	0.0502777779999999	0.0	0.147777778	0.0	0	0.168055556	1.5	0.33	0.0	0.71405
3431	709	3	1	4	2	2	5	0.0	1	2012	5	16	3	15.16666667	6	1	0	2	1170	0.356388889	0.1197222219999999	0.1566666669999999	0.0	0.066388889	0.0	0	0.0897222219999999	0.0	0.23	0.0	0.117647
3468	722	1	1	3	1	6	1	1.0	1	2012	5	16	3	18.51666667	36	0	1	0	6897	1.667222222	0.6347222220000001	0.2475	0.333333333	0.0	0.1	1	0.520277778	2.9	1.28	0.0	0.792846
3493	731	0	3	3	3	6	5	0.0	1	2012	5	17	4	12.5	92	1	0	0	3243	0.781111111	0.270277778	0.115833333	0.0	0.321666667	0.0	0	0.194166667	0.0	0.6	0.0	0.200286
3521	739	1	0	3	3	6	5	0.0	1	2012	5	17	4	9.5	52	0	0	0	13358	3.108333333	1.026388889	0.1325	0.433333333	0.1891666669999999	0.233333333	2	0.8683333329999999	0.0	3.82	0.0	0.420026
3534	741	0	1	4	3	6	5	0.0	1	2012	5	17	4	21.0	68	1	0	0	6584	1.586388889	0.411388889	0.232777778	0.0	0.5166666670000001	0.0	0	0.362222222	0.0	0.98	0.0	0.509969
3544	746	0	0	3	2	1	4	1.0	1	2012	5	18	5	8.75	21	1	0	1	11297	2.721944444	0.9275	0.108888889	0.483333333	0.1030555559999999	0.183333333	2	0.7013888890000001	4.1	2.23	10.5	0.665347
3550	747	0	4	4	2	1	1	1.0	1	2012	5	18	5	15.08333333	31	1	0	1	676	0.268333333	0.082222222	0.142777778	0.0	0.054444444	0.0	0	0.083611111	1.5	0.23	0.0	0.0863786999999999
3557	747	3	1	4	2	1	5	0.0	1	2012	5	18	5	15.25	5	0	0	1	676	0.277777778	0.091944444	0.136944444	0.0	0.044444444	0.0	0	0.075555556	0.0	0.21	0.0	0.0404412
3577	748	1	4	4	3	1	1	1.0	1	2012	5	18	5	19.7	52	1	1	2	1895	0.498611111	0.143055556	0.197222222	0.0	0.159722222	0.0	0	0.076111111	1.5	0.29	0.0	0.149635
3597	752	1	1	1	3	6	5	0.0	1	2012	5	18	5	10.83333333	62	0	0	0	954	0.333611111	0.103333333	0.163333333	0.0	0.046666667	0.0	0	0.083055556	0.0	0.22	0.0	0.0200669
3611	754	0	7	2	3	2	1	1.0	1	2012	5	18	5	18.0	50	1	1	1	2599	0.648333333	0.233333333	0.220277778	0.083333333	0.0	0.133333333	1	0.270833333	3.4	0.52	0.0	0.352821
3619	755	1	2	1	3	6	1	1.0	1	2012	5	18	5	13.0	43	1	0	0	506	0.1425	0.052222222	0.041111111	0.0	0.055555556	0.0	0	0.093055556	1.5	0.18	0.0	0.6477609999999999
3649	761	0	6	1	5	1	1	1.0	1	2012	5	18	5	13.83333333	48	1	1	2	533	0.144444444	0.064166667	0.105	0.0	0.036944444	0.0	0	0.078888889	1.5	0.17	10.5	0.394366
3685	768	1	1	1	3	1	1	1.0	1	2012	5	19	6	12.76666667	34	1	1	1	1310	0.310277778	0.1011111109999999	0.173055556	0.0	0.04	0.0	0	0.067777778	1.5	0.22	0.0	0.122951
3692	769	0	6	4	3	6	1	1.0	1	2012	5	19	6	20.33333333	42	1	1	2	1979	0.522222222	0.173888889	0.108888889	0.0	0.086388889	0.0	0	0.1072222219999999	1.5	0.37	0.0	0.0777202
3695	769	2	0	4	3	1	5	0.0	1	2012	5	19	6	12.25	10	0	0	2	1039	0.331944444	0.090277778	0.105555556	0.0	0.09	0.0	0	0.064444444	0.0	0.22	0.0	0.142241
3732	777	0	2	4	3	2	1	1.0	1	2012	5	19	6	10.5	49	0	1	1	2428	0.576111111	0.203611111	0.098611111	0.0	0.1794444439999999	0.0	0	0.206388889	1.5	0.43	0.0	0.289367
3761	783	0	0	3	3	6	1	0.0	1	2012	5	19	6	14.0	18	1	0	0	5998	1.473611111	0.4477777779999999	0.124444444	0.1166666669999999	0.49	0.098333333	1	0.399166667	1.5	1.06	0.0	0.298539
3762	783	0	1	3	5	6	1	0.0	1	2012	5	19	6	17.0	18	1	0	0	2499	0.604166667	0.2463888889999999	0.095555556	0.0	0.1866666669999999	0.0	0	0.218055556	0.0	0.51	0.0	0.313376
3766	783	1	2	3	3	6	1	1.0	1	2012	5	19	6	17.83333333	39	1	1	0	4123	1.013333333	0.294722222	0.065833333	0.0	0.355555556	0.0	0	0.235277778	1.5	0.71	0.0	0.283353
3807	788	1	1	3	4	1	1	1.0	1	2012	5	20	7	13.5	40	0	1	1	8428	1.903888889	0.714722222	0.264722222	0.283333333	0.0	0.0	0	0.558333333	2.4	1.75	0.0	0.697512
3811	789	1	0	4	3	1	1	1.0	1	2012	5	20	7	11.0	50	0	1	1	7334	1.806944444	0.598611111	0.208888889	0.0	0.453611111	0.066388889	1	0.314722222	3.0	1.25	0.0	0.2480139999999999
3842	793	1	1	4	5	1	1	1.0	1	2012	5	20	7	17.33333333	33	0	1	1	1630	0.428333333	0.108888889	0.3	0.0	0.054166667	0.0	0	0.091388889	1.5	0.34	0.0	0.0820669
3858	797	3	3	3	3	1	1	1.0	1	2012	5	20	7	18.5	22	1	1	1	21366	5.049166667	1.7044444440000002	0.171388889	0.65	0.0	0.233333333	2	0.999722222	3.3	3.48	0.0	0.4487359999999999
3860	798	1	1	4	5	1	1	1.0	1	2012	5	20	7	11.08333333	42	0	1	1	3339	0.809722222	0.283333333	0.266111111	0.1	0.0	0.0	0	0.24	1.5	0.78	0.0	0.149306
3862	798	3	1	4	5	1	3	0.0	1	2012	5	20	7	11.08333333	11	0	0	1	3339	0.809722222	0.283333333	0.266111111	0.1	0.0	0.0	0	0.24	0.75	0.78	0.0	0.149306
3900	804	0	6	1	2	1	1	1.0	1	2012	5	21	1	15.16666667	42	1	1	1	519	0.134166667	0.049722222	0.051944444	0.0	0.033333333	0.0	0	0.031666667	1.5	0.09	0.0	0.00877193
3901	804	0	8	4	3	1	1	1.0	1	2012	5	21	1	16.25	42	1	1	1	1803	0.494166667	0.161111111	0.241388889	0.0	0.1166666669999999	0.0	0	0.120833333	1.5	0.36	0.0	0.0482759
3906	804	3	0	1	2	1	5	0.0	1	2012	5	21	1	8.5	6	0	0	1	519	0.134166667	0.049722222	0.051944444	0.0	0.033333333	0.0	0	0.031944444	0.0	0.09	0.0	0.00869565
3916	805	1	4	3	1	6	5	0.0	1	2012	5	21	1	18.58333333	61	1	0	0	3955	0.91	0.321388889	0.233333333	0.133333333	0.0	0.0	0	0.254444444	0.0	0.87	0.0	0.39738
3919	807	0	1	4	3	2	1	1.0	1	2012	5	21	1	9.666666667	60	0	1	1	999	0.358333333	0.114722222	0.171666667	0.0	0.1	0.0	0	0.080555556	1.5	0.21	0.0	0.268966
3932	808	1	1	2	5	1	1	1.0	1	2012	5	21	1	17.83333333	41	0	0	1	981	0.278333333	0.078888889	0.1155555559999999	0.0	0.083333333	0.0	0	0.080277778	1.5	0.22	0.0	0.0657439
3946	810	1	3	1	1	5	1	1.0	1	2012	5	21	1	17.5	35	1	0	1	1956	0.538055556	0.146666667	0.172777778	0.0	0.283333333	0.0	0	0.175	1.5	0.58	0.0	0.255556
3947	811	0	0	4	4	1	1	1.0	1	2012	5	22	2	8.0	68	0	1	2	1251	0.313888889	0.116388889	0.106944444	0.0	0.083333333	0.0	0	0.07	1.5	0.21	0.0	0.0912698
